z,vm,na,k,cl,x
-0.813193193193193,-0.07197040020453567,0.013687057722550727,0.12005809220775497,0.005285766159881765,0.1579690839098125
-0.8081981981981978,-0.07188342718430908,0.013642587382444626,0.11966801390888349,0.005302996016085856,0.15838640269258603
-0.803203203203203,-0.07179570967273582,0.013597882721892806,0.11927588023286315,0.005320430247697891,0.1588058067975461
-0.7982082082082083,-0.07170723782741797,0.013552942003994194,0.11888167594420403,0.005338072465512338,0.15922730958628944
-0.793213213213213,-0.07161800162917603,0.013507763477608323,0.11848538568251331,0.00535592636472612,0.15965092447515222
-0.7882182182182182,-0.07152799087805173,0.01346234537730683,0.11808699396206972,0.0053739957273834325,0.16007666493323996
-0.783223223223223,-0.07143719518920286,0.013416685923329199,0.11768648517143532,0.005392284424904762,0.16050454448033075
-0.7782282282282282,-0.07134560398868717,0.013370783321543366,0.11728384357310993,0.005410796420703359,0.16093457668464334
-0.773233233233233,-0.07125320650913158,0.01332463576341129,0.11687905330322929,0.005429535772892699,0.1613667751604667
-0.7682382382382382,-0.0711599917852836,0.013278241425960007,0.11647209837131088,0.0054485066370885335,0.16180115356564057
-0.763243243243243,-0.0710659486494407,0.013231598471758307,0.1160629626600496,0.005467713269309411,0.16223772559888266
-0.7582482482482482,-0.07097106572675453,0.013184705048899592,0.11565162992516732,0.005487160028979573,0.16267650499695352
-0.753253253253253,-0.0708753314304055,0.013137559290991203,0.11523808379531908,0.005506851382038452,0.16311750553165127
-0.7482582582582582,-0.07077873395664402,0.013090159317150619,0.11482230777206014,0.005526791904161099,0.1635607410066281
-0.743263263263263,-0.07068126127969421,0.01304250323200908,0.11440428522987733,0.005546986284094075,0.16400622525401953
-0.7382682682682682,-0.07058290114651558,0.012994589125722942,0.11398399941628895,0.005567439327111628,0.16445397213087648
-0.733273273273273,-0.07048364107141844,0.012946415073993318,0.11356143345201694,0.005588155958597095,0.16490399551539267
-0.7282782782782782,-0.07038346833052828,0.012897979138094566,0.11313657033123677,0.005609141227754758,0.16535630930291395
-0.723283283283283,-0.07028236995609452,0.012849279364912071,0.11270939292190886,0.0056304003114576295,0.16581092740172143
-0.7182882882882882,-0.07018033273063852,0.012800313786989901,0.11227988396619662,0.005651938518236896,0.16626786372857652
-0.7132932932932929,-0.07007734318093599,0.01275108042258908,0.11184802608097758,0.005673761292418951,0.16672713220401433
-0.7082982982982982,-0.06997338757182832,0.012701577275756848,0.1114138017584509,0.005695874218416397,0.16718874674737588
-0.7033033033033029,-0.06986845189985771,0.012651802336407867,0.1109771933668497,0.005718283025179466,0.16765272127156294
-0.6983083083083081,-0.06976252188672016,0.012601753580417829,0.11053818315126221,0.005740993590814864,0.1681190696775051
-0.6933133133133134,-0.06965558297253072,0.012551428969730388,0.11009675323456965,0.005764011947379172,0.16858780584832078
-0.6883183183183181,-0.06954762030889523,0.012500826452478148,0.10965288561850746,0.005787344285854405,0.16905894364316
-0.6833233233233234,-0.06943861875178191,0.012449943963118474,0.1092065621848568,0.005810996961313677,0.16953249689071104
-0.6783283283283281,-0.06932856285418687,0.012398779422585118,0.10875776469677428,0.005834976498285256,0.17000847938235536
-0.6733333333333333,-0.06921743685858671,0.012347330738456475,0.10830647480026809,0.0058592895963237935,0.17048690486495163
-0.6683383383383381,-0.06910522468917157,0.012295595805141554,0.10785267402582908,0.005883943135797811,0.1709677870332315
-0.6633433433433433,-0.06899190994385161,0.012243572504084636,0.1073963437902261,0.005908944183903115,0.1714511395217861
-0.6583483483483481,-0.06887747588602963,0.012191258703989698,0.10693746539847444,0.005934300000912206,0.17193697589662366
-0.6533533533533533,-0.06876190543613242,0.012138652261065832,0.10647602004598868,0.005960018046670251,0.17242530964627528
-0.6483583583583581,-0.06864518116289327,0.0120857510192948,0.10601198882092948,0.005986105987348762,0.1729161541724269
-0.6433633633633633,-0.06852728527437761,0.012032552810722104,0.10554535270675679,0.006012571702468623,0.17340952278005245
-0.6383683683683681,-0.06840819960874367,0.011979055455772832,0.10507609258500039,0.006039423292204766,0.17390542866702202
-0.6333733733733733,-0.06828790562472967,0.011925256763593807,0.10460418923826109,0.0060666690849853514,0.17440388491315972
-0.6283783783783781,-0.06816638439185918,0.011871154532423558,0.10412962335345582,0.0060943176453989835,0.17490490446872164
-0.6233833833833833,-0.06804361658035549,0.011816746549991696,0.10365237552532108,0.006122377782424202,0.175408500142263
-0.618388388388388,-0.06791958245075579,0.011762030593949396,0.10317242626018874,0.006150858557996221,0.17591468458786563
-0.6133933933933933,-0.06779426184321616,0.011707004432332843,0.10268975598005145,0.006179769295926591,0.17642347029168906
-0.608398398398398,-0.06766763416649724,0.011651665824061548,0.10220434502693349,0.006209119591192358,0.17693486955781257
-0.6034034034034033,-0.06753967838662095,0.011596012519473496,0.10171617366758501,0.006238919319612102,0.17744889449332935
-0.598408408408408,-0.06741037301518792,0.011540042260899315,0.10122522209851845,0.006269178647927157,0.17796555699265507
-0.5934134134134132,-0.06727969609734541,0.011483752783277781,0.10073147045140746,0.006299908044307211,0.17848486872100755
-0.5884184184184185,-0.06714762519939474,0.011427141814814957,0.10023489879886872,0.006331118289300634,0.1790068410970157
-0.5834234234234232,-0.06701413739602756,0.011370207077689603,0.09973548716064952,0.0063628204872507605,0.1795314852744101
-0.5784284284284285,-0.0668792092571795,0.011312946288807456,0.09923321551024396,0.006395026078200656,0.18005881212274794
-0.5734334334334332,-0.06674281683449021,0.011255357160607394,0.09872806378196448,0.006427746850309887,0.18058883220711824
-0.5684384384384384,-0.06660493564735753,0.011197437401922292,0.09822001187849295,0.006460994952808317,0.1811215557667764
-0.5634434434434432,-0.0664655406685745,0.01113918471889795,0.09770903967894105,0.006494782909513021,0.18165699269264796
-0.5584484484484484,-0.06632460630953681,0.011080596815973403,0.0971951270474494,0.0065291236329359705,0.18219515250364124
-0.5534534534534532,-0.06618210640500845,0.011021671396926237,0.09667825384235657,0.006564030439011571,0.18273604432170565
-0.5484584584584584,-0.06603801419743341,0.010962406165986715,0.0961583999259719,0.006599517062474685,0.18327967684556667
-0.5434634634634632,-0.06589230232078053,0.010902798829024755,0.09563554517498717,0.006635597672921417,0.18382605832306664
-0.5384684684684684,-0.065744942783909,0.010842847094814066,0.09510966949156524,0.006672286891586718,0.18437519652203394
